Prix,old_price,Type,pays,region,Rating,voyageurs,rooms,bed,bathroom,period_start,period_end
1 283 €,2 139 €,loft,Allemagne,Joachimsthal,"4,62 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 269 €,1 953 €,appartement en résidence,Allemagne,Engelskirchen,"4,81 ·",2 voyageurs,· 1 chambre,· 3 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 382 €,1 728 €,appartement,Allemagne,Essen,"4,71 ·",4 voyageurs,· 1 chambre,· 5 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 296 €,1 620 €,appartement,Allemagne,Oberstenfeld,"4,96 ·",3 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 339 €,2 232 €,appartement,Allemagne,Simmerath,"4,83 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 116 €,1 395 €,maison d'hôtes,Allemagne,Sommerkahl,"4,97 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 085 €,1 550 €,appartement,Allemagne,Ostbevern,"4,98 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 789.00,1 127 €,Chambre,Allemagne,Breklum,"4,98 ·",1 lit simple, · Salle de bain partagée,Superhôte,· Hôte depuis 6 ans,31/07/2024,31/08/2024
1 139 €,1 519 €,logement de vacances,Allemagne,Deißlingen,"4,93 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 852.00,2 078 €,suite,Allemagne,Neuenbürg,"4,84 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Hôte depuis 2 ans,31/07/2024,31/08/2024
€ 851.00,2 025 €,appartement en résidence,Allemagne,Altenberg,"4,92 ·",4 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 028 €,1 285 €,appartement,Allemagne,Grünenbach,"4,97 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 546.00,€ 682.00,appartement,Allemagne,Isenbüttel,"4,63 ·",1 voyageur, · Studio,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 910.00,1 281 €,appartement,Allemagne,Mettmann,"4,69 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Superhôte,31/07/2024,31/08/2024
1 095 €,1 587 €,appartement,Allemagne,Bonndorf im Schwarzwald,"4,88 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain et 1 toilette,31/07/2024,31/08/2024
€ 867.00,1 238 €,appartement,Allemagne,Essen,"4,36 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
2 055 €,2 418 €,appartement,Allemagne,Aix-la-Chapelle,"4,68 ·",3 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 256 €,2 790 €,résidence de tourisme,Allemagne,Munich,"4,75 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 372.00,€ 744.00,Chambre,Allemagne,Ribbesbüttel,"4,77 ·",2 lits simples, · Salle de bain partagée,Superhôte,· Hôte depuis 8 ans,31/07/2024,31/08/2024
1 395 €,1 550 €,appartement,Allemagne,Bad Hersfeld,"4,83 ·",3 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 256 €,2 790 €,résidence de tourisme,Allemagne,Munich,"5,0 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 016 €,1 517 €,appartement,Allemagne,Kell am See,"4,83 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 256 €,2 790 €,résidence de tourisme,Allemagne,Munich,"4,64 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 298 €,1 909 €,appartement,Allemagne,Mechernich,"4,92 ·",3 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 987.00,1 519 €,appartement,Allemagne,Issum,"4,94 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 930.00,1 550 €,maison d'hôtes,Allemagne,Güstrow,"4,97 ·",4 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 949.00,1 898 €,appartement,Allemagne,Müncheberg,"4,78 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Superhôte,31/07/2024,31/08/2024
€ 760.00,1 085 €,appartement,Allemagne,Kevelaer,"4,85 ·",1 voyageur,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 375.00,€ 682.00,appartement,Allemagne,Bad Wildungen,"4,86 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 085 €,1 550 €,appartement,Allemagne,Riol,"4,80 ·",3 voyageurs,· 2 chambres,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 893.00,1 860 €,hébergement,Allemagne,Melbeck,"4,74 ·",4 voyageurs,· 2 chambres,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
2 108 €,2 635 €,appartement,Allemagne,Baden-Baden,"5,0 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Superhôte,31/07/2024,31/08/2024
€ 465.00,€ 775.00,Chambre,Allemagne,Horb am Neckar,"3,80 ·",1 lit simple, · Salle de bain privée,Superhôte,· Hôte depuis 10 ans,31/07/2024,31/08/2024
€ 911.00,1 519 €,appartement,Allemagne,Meiningen,"4,85 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 208 €,1 610 €,appartement,Allemagne,Bad Liebenzell,"4,94 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 617.00,1 209 €,appartement,Allemagne,Bassenheim,"4,67 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 477.00,€ 868.00,Chambre,Allemagne,Baden-Baden,"4,13 ·",1 chambre, · Salle de bain partagée,Superhôte,· Hôte depuis 9 ans,31/07/2024,31/08/2024
€ 425.00,€ 567.00,Camping,Allemagne,car/caravane - Francfort-sur-l'Oder,"4,80 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 482 €,1 853 €,appartement,Allemagne,Geldern,"4,85 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 760.00,1 085 €,appartement,Allemagne,Kevelaer,"4,85 ·",1 voyageur,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 375.00,€ 682.00,appartement,Allemagne,Bad Wildungen,"4,86 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 085 €,1 550 €,appartement,Allemagne,Riol,"4,80 ·",3 voyageurs,· 2 chambres,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 893.00,1 860 €,hébergement,Allemagne,Melbeck,"4,74 ·",4 voyageurs,· 2 chambres,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
2 108 €,2 635 €,appartement,Allemagne,Baden-Baden,"5,0 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Superhôte,31/07/2024,31/08/2024
€ 465.00,€ 775.00,Chambre,Allemagne,Horb am Neckar,"3,80 ·",1 lit simple, · Salle de bain privée,Superhôte,· Hôte depuis 10 ans,31/07/2024,31/08/2024
1 208 €,1 610 €,appartement,Allemagne,Bad Liebenzell,"4,94 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 617.00,1 209 €,appartement,Allemagne,Bassenheim,"4,67 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 977.00,1 085 €,appartement,Allemagne,Paderborn,"4,57 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 477.00,€ 868.00,Chambre,Allemagne,Baden-Baden,"4,13 ·",1 chambre, · Salle de bain partagée,Superhôte,· Hôte depuis 9 ans,31/07/2024,31/08/2024
€ 775.00,1 550 €,appartement,Allemagne,Weyhausen,"4,91 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 326 €,2 139 €,appartement,Allemagne,Bonn,"4,90 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Superhôte,31/07/2024,31/08/2024
€ 543.00,€ 775.00,Chambre,Allemagne,Schemmerhofen,"4,86 ·",3 lits, · Salle de bain partagée,Superhôte,· Hôte depuis 5 ans,31/07/2024,31/08/2024
€ 862.00,1 232 €,appartement,Allemagne,Saarbrücken,"5,0 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 720.00,€ 900.00,appartement en résidence,Allemagne,Hauzenberg,"4,71 ·",3 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 259 €,1 798 €,appartement,Allemagne,Kempen,"4,91 ·",3 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 923 €,2 870 €,hébergement,Allemagne,Bad Oldesloe,"5,0 ·",6 voyageurs,· 1 chambre,· 5 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 837.00,€ 930.00,appartement,Allemagne,Lam,"4,91 ·",2 voyageurs, · Studio,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 643.00,€ 857.00,appartement,Allemagne,Schauenburg,"4,79 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 998.00,1 330 €,appartement,Allemagne,Saarbrücken,"5,0 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 224 €,1 440 €,appartement,Allemagne,Weilerbach,"4,83 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 930.00,1 860 €,appartement,Allemagne,Winterberg,"4,85 ·",4 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 063 €,1 329 €,appartement,Allemagne,Bad Salzdetfurth,"4,92 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 499.00,2 170 €,Chambre,Allemagne,Cassel,"4,80 ·",2 lits, · Salle de bain partagée,Superhôte,· Hôte depuis 8 ans,31/07/2024,31/08/2024
1 295 €,1 682 €,appartement,Allemagne,Nottuln,"5,0 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,2 mois d'expérience en tant qu'hôte,31/07/2024,31/08/2024
1 612 €,2 015 €,appartement,Allemagne,Osterburken,"5,0 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain et 1 toilette,31/07/2024,31/08/2024
€ 868.00,1 085 €,maison d'hôtes,Allemagne,Nürnberg,"4,80 ·",1 voyageur,· 1 chambre,· 1 salle de bain,3 mois d'expérience en tant qu'hôte,31/07/2024,31/08/2024
1 215 €,1 519 €,appartement,Allemagne,Upgant-Schott,"5,0 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,2 mois d'expérience en tant qu'hôte,31/07/2024,31/08/2024
1 523 €,2 418 €,appartement,Allemagne,Buxtehude,"4,50 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Superhôte,31/07/2024,31/08/2024
1 364 €,1 705 €,appartement,Allemagne,Hundeshagen,"5,0 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 620.00,€ 775.00,Camping,Allemagne,car/caravane - Lauben,"4,67 ·",2 voyageurs,· 1 chambre,· 1 lit, · Demi-salle de bain,31/07/2024,31/08/2024
1 150 €,1 643 €,appartement en résidence,Allemagne,Kreuztal,"4,86 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 521 €,2 028 €,appartement,Allemagne,Meißen,"4,50 ·",2 voyageurs, · Studio,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 364 €,1 705 €,appartement,Allemagne,Hundeshagen,"5,0 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 620.00,€ 775.00,Camping,Allemagne,car/caravane - Lauben,"4,67 ·",2 voyageurs,· 1 chambre,· 1 lit, · Demi-salle de bain,31/07/2024,31/08/2024
1 150 €,1 643 €,appartement en résidence,Allemagne,Kreuztal,"4,86 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 521 €,2 028 €,appartement,Allemagne,Meißen,"4,50 ·",2 voyageurs, · Studio,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 575 €,2 350 €,appartement,Allemagne,Heidelberg,"4,57 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 843.00,1 054 €,appartement,Allemagne,Westerkappeln,"5,0 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,1 mois d'expérience en tant qu'hôte,31/07/2024,31/08/2024
1 152 €,1 536 €,appartement,Allemagne,Freising,"5,0 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 386 €,1 800 €,appartement,Allemagne,Aspach,"4,92 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 574 €,2 099 €,loft,Allemagne,Birlenbach,"4,97 ·",6 voyageurs, · Studio,· 4 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 163 €,2 325 €,appartement,Allemagne,Freiburg im Breisgau,"5,0 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 523 €,2 418 €,appartement,Allemagne,Buxtehude,"4,91 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Superhôte,31/07/2024,31/08/2024
1 182 €,1 819 €,Tiny house,Portugal,Castelo Branco,"4,90 ·",5 voyageurs,· 1 chambre,· 1 lit, · Demi-salle de bain,31/07/2024,31/08/2024
2 356 €,2 945 €,Tiny house,Portugal,Carregal do Sal,"4,96 ·",3 voyageurs,· 1 chambre,· 1 salle de bain,Superhôte,31/07/2024,31/08/2024
€ 306.00,€ 437.00,Place de camping,Portugal,Castelo Branco,"4,72 ·",12 voyageurs,· 1 salle de bain,Superhôte,· Hôte depuis 3 ans,31/07/2024,31/08/2024
1 556 €,2 883 €,Tiny house,Portugal,Braga,"4,90 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
4 471 €,5 258 €,appartement en résidence,Portugal,Gaula,"4,83 ·",5 voyageurs,· 2 chambres,· 3 lits,· 1 salle de bain,31/07/2024,31/08/2024
3 665 €,5 235 €,appartement,Portugal,Lisboa,"4,88 ·",3 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
4 471 €,5 258 €,appartement en résidence,Portugal,Gaula,"4,78 ·",5 voyageurs,· 2 chambres,· 3 lits,· 1 salle de bain,31/07/2024,31/08/2024
15 336 €,19 170 €,appartement en résidence,Portugal,Albufeira,"5,0 ·",5 voyageurs,· 2 chambres,· 3 lits,· 2 salles de bain,31/07/2024,31/08/2024
2 648 €,3 627 €,hébergement,Portugal,Estreito da Calheta,"4,95 ·",3 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
2 648 €,3 627 €,hébergement,Portugal,Estreito da Calheta,"4,95 ·",3 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
4 208 €,5 258 €,appartement en résidence,Portugal,Gaula,"4,89 ·",5 voyageurs,· 2 chambres,· 3 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 540 €,1 819 €,Chambre,Portugal,Lisboa,"4,80 ·",1 lit double, · Salle de bain partagée,Superhôte,· Hôte depuis 3 ans,31/07/2024,31/08/2024
5 408 €,8 320 €,appartement,Portugal,Peniche,"4,95 ·",4 voyageurs,· 1 chambre,· 3 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 605.00,€ 992.00,Chambre,Portugal,Atouguia da Baleia,"4,69 ·",1 lit, · Salle de bain partagée,Superhôte,· Hôte depuis 4 ans,31/07/2024,31/08/2024
3 276 €,3 640 €,villa,Portugal,Arcos de Valdevez,"4,96 ·",6 voyageurs,· 3 chambres,· 3 lits,· 1 salle de bain,31/07/2024,31/08/2024
3 449 €,4 599 €,appartement en résidence,Portugal,Lisboa,"4,85 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
2 095 €,2 465 €,Conteneur industriel,Portugal,Vila Nova de Gaia,"4,95 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 395 €,1 860 €,Tente,Portugal,Aldeia do Meco,"4,80 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 211 €,1 345 €,Gîte à la ferme,Portugal,Alegrete,"4,77 ·",2 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
3 478 €,5 115 €,appartement en résidence,Portugal,Parede,"4,64 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
3 618 €,4 020 €,cottage,Portugal,Odeceixe,"4,75 ·",4 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
4 103 €,5 129 €,appartement,Portugal,Sesimbra,"5,0 ·",6 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 960.00,1 655 €,Tiny house,Portugal,Ramela,"4,86 ·",4 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
2 356 €,2 945 €,Tiny house,Portugal,São Bartolomeu de Messines,"5,0 ·",2 voyageurs,· 2 lits,· 0 salle de bain,Superhôte,31/07/2024,31/08/2024
€ 960.00,1 655 €,Tiny house,Portugal,Ramela,"4,86 ·",4 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
2 356 €,2 945 €,Tiny house,Portugal,São Bartolomeu de Messines,"5,0 ·",2 voyageurs,· 2 lits,· 0 salle de bain,Superhôte,31/07/2024,31/08/2024
€ 791.00,€ 930.00,chalet,Portugal,Miranda do Douro,"4,67 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
2 731 €,3 902 €,cottage,Portugal,Porto de Mós,"4,08 ·",6 voyageurs,· 3 chambres,· 4 lits,· 2 salles de bain,31/07/2024,31/08/2024
2 783 €,3 710 €,appartement,Portugal,Lisboa,"4,75 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
5 406 €,6 758 €,appartement,Portugal,Armação de Pêra,"4,86 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 674 €,1 860 €,Bateau,Portugal,Lisboa,"4,81 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
4 323 €,6 925 €,appartement en résidence,Portugal,Albufeira,"4,88 ·",4 voyageurs,· 2 chambres,· 3 lits,· 1 salle de bain,31/07/2024,31/08/2024
4 677 €,7 570 €,résidence de tourisme,Portugal,Albufeira,"5,0 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 488 €,1 860 €,Tente,Portugal,Aldeia do Meco,"4,46 ·",2 voyageurs,· 1 lit,· 1 salle de bain,Hôte depuis 7 ans,31/07/2024,31/08/2024
2 376 €,2 970 €,appartement,Portugal,Lisboa,"4,81 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
4 577 €,6 925 €,appartement en résidence,Portugal,Albufeira,"4,92 ·",4 voyageurs,· 2 chambres,· 4 lits,· 1 salle de bain,31/07/2024,31/08/2024
€ 605.00,€ 992.00,Chambre,Portugal,Atouguia da Baleia,"4,73 ·",1 lit, · Salle de bain partagée,Superhôte,· Hôte depuis 4 ans,31/07/2024,31/08/2024
3 720 €,4 960 €,appartement,Portugal,Lisboa,"4,93 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
5 431 €,6 034 €,appartement,Portugal,Estoril,"4,96 ·",2 voyageurs, · Studio,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
3 023 €,4 030 €,appartement,Portugal,Lisboa,"4,79 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Hôte depuis 2 ans,31/07/2024,31/08/2024
1 832 €,2 035 €,hébergement,Portugal,Porto,"4,69 ·",1 voyageur,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 325 €,1 541 €,hébergement,Portugal,Celorico de Basto,"4,77 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 860 €,3 720 €,Hutte,Portugal,Santarem,"4,70 ·",4 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 325 €,2 325 €,Tiny house,Portugal,Meruge,"5,0 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,Hôte depuis 8 ans,31/07/2024,31/08/2024
3 136 €,3 689 €,Maison en terre,Beja,São Luís,"4,91 ·",5 voyageurs,· 2 chambres,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
3 136 €,3 689 €,Maison en terre,Beja,São Luís,"4,91 ·",5 voyageurs,· 2 chambres,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
2 365 €,3 379 €,suite,Portugal,Tavira,"4,69 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
€ 338.00,€ 422.00,Camping,Portugal,car/caravane - Carrazeda de Ansiães,"3,33 ·",4 voyageurs,· 2 chambres,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
2 674 €,3 565 €,appartement,Portugal,Lisboa,"4,89 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 508 €,2 010 €,Chambre,Portugal,Sintra,"4,86 ·",1 lit double, · Salle de bain privée attenante,Superhôte,· Hôte depuis 7 ans,31/07/2024,31/08/2024
3 720 €,4 650 €,appartement,Portugal,Lisboa,"4,78 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
4 743 €,5 270 €,hébergement,Portugal,Arraiolos,"5,0 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 240 €,3 100 €,appartement,Portugal,Lisboa,"4,0 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain privée,31/07/2024,31/08/2024
2 781 €,3 090 €,Chambre,Portugal,Marco de Canaveses,"4,92 ·",1 lit queen size, · Salle de bain privée attenante,Superhôte,· Hôte depuis 13 ans,31/07/2024,31/08/2024
2 348 €,2 935 €,Chambre,Portugal,Monchique,"4,83 ·",1 lit queen size, · Salle de bain privée attenante,Superhôte,· Hôte depuis 10 ans,31/07/2024,31/08/2024
1 508 €,2 010 €,Chambre,Portugal,Sintra,"4,88 ·",1 lit double, · Salle de bain privée attenante,Superhôte,· Hôte depuis 7 ans,31/07/2024,31/08/2024
3 581 €,5 115 €,appartement,Portugal,Lisboa,"5,0 ·",4 voyageurs,· 2 chambres,· 4 lits,· 1 salle de bain,31/07/2024,31/08/2024
2 257 €,2 508 €,appartement,Portugal,Penela,"4,80 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 138 €,1 674 €,Tiny house,Portugal,Silves,"4,84 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain et 1 toilette,31/07/2024,31/08/2024
4 022 €,7 182 €,appartement,Portugal,Albufeira,"5,0 ·",3 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 469 €,2 449 €,hébergement,Portugal,Cascais,"4,70 ·",2 voyageurs,· 1 chambre,· 1 lit, · Demie salle de bain partagée,31/07/2024,31/08/2024
3 199 €,3 999 €,appartement en résidence,Portugal,Lisboa,"4,31 ·",2 voyageurs,· 2 chambres,· 2 lits,· 2 salles de bain,31/07/2024,31/08/2024
3 023 €,4 030 €,appartement,Portugal,Lisboa,"4,90 ·",3 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
2 436 €,4 060 €,hébergement,Portugal,Lisboa,"4,89 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 344 €,2 635 €,logement de vacances,Portugal,Lisboa,"4,80 ·",4 voyageurs,· 1 chambre,· 4 lits,· 1 salle de bain,31/07/2024,31/08/2024
2 436 €,4 060 €,hébergement,Portugal,Lisboa,"4,89 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 344 €,2 635 €,logement de vacances,Portugal,Lisboa,"4,80 ·",4 voyageurs,· 1 chambre,· 4 lits,· 1 salle de bain,31/07/2024,31/08/2024
1 250 €,2 490 €,maison d'hôtes,Portugal,Portela Susã,"4,80 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain et 1 toilette partagés,31/07/2024,31/08/2024
1 187 €,1 364 €,Chambre,Portugal,Lisboa,"4,80 ·",1 chambre, · Salle de bain partagée,Superhôte,· Hôte depuis 2 ans,31/07/2024,31/08/2024
3 159 €,5 265 €,appartement en résidence,Portugal,Lisboa,"5,0 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
3 085 €,6 169 €,appartement,Portugal,Lisboa,"4,93 ·",4 voyageurs,· 2 chambres,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
3 085 €,6 169 €,appartement,Portugal,Lisboa,"4,93 ·",4 voyageurs,· 2 chambres,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
2 558 €,5 115 €,appartement,Portugal,Lisboa,"5,0 ·",4 voyageurs,· 1 chambre,· 4 lits,· 1 salle de bain,31/07/2024,31/08/2024
4 625 €,9 249 €,appartement en résidence,Portugal,Sintra,"5,0 ·",2 voyageurs,· 1 chambre,· 1 lit,· 1 salle de bain et 1 toilette,31/07/2024,31/08/2024
5 535 €,6 150 €,logement de vacances,Portugal,Lagos,"4,86 ·",4 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
2 695 €,4 900 €,appartement,Portugal,Lisbonne,"4,80 ·",2 voyageurs, · Studio,· 1 lit,· 1 salle de bain,31/07/2024,31/08/2024
1 192 €,1 490 €,maison d'hôtes,Portugal,Ferrel,"5,0 ·",2 voyageurs,· 1 chambre,· 1 salle de bain,5 mois d'expérience en tant qu'hôte,31/07/2024,31/08/2024
3 238 €,4 625 €,hébergement,Portugal,Parchal,"4,56 ·",3 voyageurs,· 1 chambre,· 2 lits,· 1 salle de bain,31/07/2024,31/08/2024
